,movieId,imdbId,tmdbId,youtubeId,title,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes,year,full_link,views,dates,likes,dislikes
3541,88977,1405810,40794.0,C2lQOhQ2es8,Loose Cannons (Mine vaganti) (2010),Color,Ferzan Ozpetek,81.0,110.0,798.0,16.0,Alessandro Preziosi,580.0,,Comedy|Drama|Romance,Riccardo Scamarcio,Loose Cannons ,8667,662,Lunetta Savino,9.0,gay|gay friend|grandmother grandson relationship|heart attack|mother son relationship,http://www.imdb.com/title/tt1405810/?ref_=fn_tt_tt_1,29.0,Italian,Italy,,,2010.0,26.0,7.3,2.35,0,2010,https://www.youtube.com/watch?v=C2lQOhQ2es8,796396,20091229,771,42
3542,89002,1517489,56288.0,ZkMbeM7hl40,Spy Kids: All the Time in the World in 4D (2011),Color,Robert Rodriguez,76.0,89.0,0.0,640.0,Joel McHale,2000.0,38536376.0,Action|Adventure|Comedy|Family|Sci-Fi,Alexa PenaVega,Spy Kids: All the Time in the World in 4D ,15866,4311,Daryl Sabara,5.0,2010s|3 dimensional|breath holding contest|child spy|spy,http://www.imdb.com/title/tt1517489/?ref_=fn_tt_tt_1,83.0,English,USA,PG,27000000.0,2011.0,734.0,3.6,1.85,0,2011,https://www.youtube.com/watch?v=ZkMbeM7hl40,829617,201163,1493,365
3543,89028,1270761,46261.0,3kLU13UN7Zo,Don't Be Afraid of the Dark (2010),Color,Troy Nixey,298.0,99.0,24.0,155.0,Alan Dale,3000.0,24042490.0,Fantasy|Horror|Thriller,Bailee Madison,Don't Be Afraid of the Dark ,40776,3744,Jack Thompson,1.0,basement|creature|disappearance|interior designer|mansion,http://www.imdb.com/title/tt1270761/?ref_=fn_tt_tt_1,250.0,English,USA,R,25000000.0,2010.0,441.0,5.6,1.85,10000,2010,https://www.youtube.com/watch?v=3kLU13UN7Zo,122516,2011218,100,15
3544,89030,1438176,58151.0,txgGhyjPZGg,Fright Night (2011),Color,Craig Gillespie,358.0,106.0,44.0,133.0,Reid Ewing,596.0,18298649.0,Comedy|Horror,Grace Phipps,Fright Night ,85024,1393,Sandra Vergara,1.0,neighbor|remake|suburb|teenager|vampire,http://www.imdb.com/title/tt1438176/?ref_=fn_tt_tt_1,242.0,English,USA,R,30000000.0,2011.0,343.0,6.4,1.85,23000,2011,https://www.youtube.com/watch?v=txgGhyjPZGg,4164477,2011513,6871,633
3545,89039,1549572,55420.0,QlPfAYpnpuw,Another Earth (2011),Color,Mike Cahill,242.0,92.0,135.0,259.0,William Mapother,574.0,1316074.0,Drama|Romance|Sci-Fi,Robin Lord Taylor,Another Earth ,71387,1303,Flint Beverage,1.0,duplicate earth|janitor|planet|solar system|synchronicity,http://www.imdb.com/title/tt1549572/?ref_=fn_tt_tt_1,228.0,English,USA,PG-13,100000.0,2011.0,399.0,7.0,1.85,21000,2011,https://www.youtube.com/watch?v=QlPfAYpnpuw,3276091,2011714,5998,419
3546,89047,1403177,44835.0,HXKRKpvv3SU,Hesher (2010),Color,Spencer Susser,134.0,106.0,58.0,973.0,Natalie Portman,23000.0,382946.0,Drama,Joseph Gordon-Levitt,Hesher ,43965,44969,Rainn Wilson,0.0,bully|car|car accident|fire|vomiting,http://www.imdb.com/title/tt1403177/?ref_=fn_tt_tt_1,99.0,English,USA,R,7000000.0,2010.0,20000.0,7.1,2.35,19000,2010,https://www.youtube.com/watch?v=HXKRKpvv3SU,NaN,NaN,NaN,NaN
3547,89072,1464580,52015.0,zNC2HwAaWWE,Stake Land (2010),Color,Jim Mickle,215.0,98.0,53.0,65.0,Michael Cerveris,530.0,18469.0,Drama|Horror|Sci-Fi,Connor Paolo,Stake Land ,34263,1038,Nick Damici,1.0,canada|post apocalypse|road movie|vampire|vampire hunter,http://www.imdb.com/title/tt1464580/?ref_=fn_tt_tt_1,141.0,English,USA,R,650000.0,2010.0,238.0,6.5,2.35,0,2010,https://www.youtube.com/watch?v=zNC2HwAaWWE,NaN,NaN,NaN,NaN
3548,89074,1743720,58492.0,T4Ng2P3zxfM,"Greatest Movie Ever Sold, The (POM Wonderful Presents: The Greatest Movie Ever Sold) (2011)",Color,Morgan Spurlock,130.0,90.0,293.0,808.0,J.J. Abrams,16000.0,638476.0,Comedy|Documentary,Quentin Tarantino,The Greatest Movie Ever Sold ,13223,32405,Donald Trump,1.0,advertising|movie in title|product placement,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1,45.0,English,USA,PG-13,1500000.0,2011.0,14000.0,6.6,,0,2011,https://www.youtube.com/watch?v=T4Ng2P3zxfM,NaN,NaN,NaN,NaN
3549,89085,1226753,48289.0,O5w8PurIFkk,"Debt, The (2011)",Color,John Madden,258.0,113.0,108.0,22.0,Jesper Christensen,1000.0,31146570.0,Drama|Thriller,Tom Wilkinson,The Debt ,55441,1136,Romi Aboulafia,3.0,east berlin|kiev ukraine|mossad|nazi|nazi war criminal,http://www.imdb.com/title/tt1226753/?ref_=fn_tt_tt_1,165.0,English,USA,R,20000000.0,2010.0,100.0,6.9,2.35,0,2011,https://www.youtube.com/watch?v=O5w8PurIFkk,16803,201241,3,5
3550,89087,1657507,62835.0,ctcNn-oCDZU,Colombiana (2011),Color,Olivier Megaton,201.0,112.0,118.0,674.0,Callum Blue,877.0,36665854.0,Action|Crime|Drama|Thriller,Jordi Mollà,Colombiana ,76498,3432,Jesse Borrego,0.0,female in a shower|female nudity|premarital sex|sex scene|woman wearing a miniskirt,http://www.imdb.com/title/tt1657507/?ref_=fn_tt_tt_1,203.0,English,France,PG-13,40000000.0,2011.0,738.0,6.4,2.35,15000,2011,https://www.youtube.com/watch?v=ctcNn-oCDZU,144195,2011107,212,12
3551,89102,1152822,43942.0,iqJAzo44Vnk,Freakonomics (2010),Color,Heidi Ewing,73.0,93.0,4.0,394.0,James Ransone,875.0,100675.0,Documentary,Greg Crowe,Freakonomics ,5695,2305,Tempestt Bledsoe,0.0,cheating|economics|experiment|human nature|sumo wrestling,http://www.imdb.com/title/tt1152822/?ref_=fn_tt_tt_1,23.0,English,USA,PG-13,3000000.0,2010.0,412.0,6.4,,0,2010,https://www.youtube.com/watch?v=iqJAzo44Vnk,9114,201091,8,0
3552,89194,1604171,51588.0,VGCtgUNgZKs,Prom (2011),Color,Joe Nussbaum,83.0,104.0,18.0,741.0,Thomas McDonell,1000.0,10106233.0,Comedy|Drama,Cameron Monaghan,Prom ,12702,5190,Aimee Teegarden,0.0,decoration|father daughter relationship|high school|prom|teenager,http://www.imdb.com/title/tt1604171/?ref_=fn_tt_tt_1,32.0,English,USA,PG,8000000.0,2011.0,962.0,5.4,1.85,0,2011,https://www.youtube.com/watch?v=VGCtgUNgZKs,1357092,20101122,3380,269
3553,89327,1125929,39845.0,Or9cEl60BLo,Love Ranch (2010),Color,Taylor Hackford,49.0,117.0,138.0,416.0,Bai Ling,908.0,134904.0,Comedy|Drama|Romance|Sport,Scout Taylor-Compton,Love Ranch ,2395,3204,Gil Birmingham,9.0,argentine|brothel|cancer|female full frontal nudity|fight,http://www.imdb.com/title/tt1125929/?ref_=fn_tt_tt_1,17.0,English,USA,R,25000000.0,2010.0,581.0,5.7,1.78,636,2010,https://www.youtube.com/watch?v=Or9cEl60BLo,54245,2010622,80,23
3554,89343,873886,48572.0,uJ1v6oFHefc,Red State (2011),Color,Kevin Smith,270.0,88.0,0.0,939.0,Michael Angarano,1000.0,,Action|Crime|Horror|Thriller,Anna Gunn,Red State ,53342,4777,Stephen Root,0.0,atf agent|ball gag|cult leader|pastor|pretending to be dead,http://www.imdb.com/title/tt0873886/?ref_=fn_tt_tt_1,287.0,English,USA,R,4000000.0,2011.0,947.0,6.2,1.85,16000,2011,https://www.youtube.com/watch?v=uJ1v6oFHefc,2053148,2011727,3335,383
3555,89369,1554091,55720.0,uaLSBdL-zCY,"Better Life, A (2011)",Color,Chris Weitz,94.0,98.0,129.0,221.0,Eddie 'Piolin' Sotelo,749.0,1754319.0,Drama|Romance,Demián Bichir,A Better Life ,13174,2214,Robert Peters,0.0,gang|gardener|money|police|truck,http://www.imdb.com/title/tt1554091/?ref_=fn_tt_tt_1,81.0,English,USA,PG-13,10000000.0,2011.0,252.0,7.2,1.85,0,2011,https://www.youtube.com/watch?v=uaLSBdL-zCY,NaN,NaN,NaN,NaN
3556,89388,1742650,70868.0,BjQIv1KI59s,I Don't Know How She Does It (2011),Color,Douglas McGrath,169.0,89.0,41.0,847.0,Busy Philipps,2000.0,9639242.0,Comedy|Romance,Olivia Munn,I Don't Know How She Does It ,16437,5470,Jessica Szohr,0.0,black comedy|delivery boy|dinner|gym|punishment,http://www.imdb.com/title/tt1742650/?ref_=fn_tt_tt_1,68.0,English,USA,PG-13,24000000.0,2011.0,1000.0,4.9,1.85,0,2011,https://www.youtube.com/watch?v=BjQIv1KI59s,NaN,NaN,NaN,NaN
3557,89427,1633356,65055.0,nDmLLGTQlXY,Shark Night 3D (2011),Color,David R. Ellis,231.0,90.0,160.0,852.0,Joel David Moore,963.0,18860403.0,Horror|Thriller,Chris Zylka,Shark Night 3D ,20823,4952,Katharine McPhee,0.0,lake|louisiana|redneck|shark|vacation,http://www.imdb.com/title/tt1633356/?ref_=fn_tt_tt_1,130.0,English,USA,PG-13,25000000.0,2011.0,936.0,4.0,1.85,0,2011,https://www.youtube.com/watch?v=nDmLLGTQlXY,1221725,2011531,1260,687
3558,89470,1598778,39538.0,4sYSyuuLk5g,Contagion (2011),Color,Steven Soderbergh,436.0,106.0,0.0,175.0,Monique Gabriela Curnen,13000.0,75638743.0,Drama|Thriller,Matt Damon,Contagion ,180479,13634,Griffin Kane,4.0,contagion|cure|infection|panic|virus,http://www.imdb.com/title/tt1598778/?ref_=fn_tt_tt_1,411.0,English,USA,PG-13,60000000.0,2011.0,240.0,6.6,1.85,42000,2011,https://www.youtube.com/watch?v=4sYSyuuLk5g,8852752,2011713,13344,1155
3559,89490,999913,64639.0,MeE-qTiaFT4,Straw Dogs (2011),Color,Rod Lurie,190.0,110.0,37.0,268.0,Laz Alonso,10000.0,10324441.0,Action|Drama|Thriller,Alexander Skarsgård,Straw Dogs ,27117,11431,Rhys Coiro,1.0,gang rape|panties pulled down|rape|rape victim|sexual humiliation,http://www.imdb.com/title/tt0999913/?ref_=fn_tt_tt_1,140.0,English,USA,R,25000000.0,2011.0,826.0,5.8,2.35,7000,2011,https://www.youtube.com/watch?v=MeE-qTiaFT4,176625,2011516,437,40
3560,89492,1210166,60308.0,AiAHlZVgXjk,Moneyball (2011),Color,Bennett Miller,419.0,133.0,152.0,11000.0,Robin Wright,22000.0,75605492.0,Biography|Drama|Sport,Philip Seymour Hoffman,Moneyball ,283563,53094,Brad Pitt,1.0,baseball|meeting|statistics|strategy|voice over,http://www.imdb.com/title/tt1210166/?ref_=fn_tt_tt_1,312.0,English,USA,PG-13,50000000.0,2011.0,18000.0,7.6,1.85,27000,2011,https://www.youtube.com/watch?v=AiAHlZVgXjk,4935883,2011616,5287,306
3561,89523,1227378,72914.0,x9SGWcZwk7c,"Fat, Sick & Nearly Dead (2010)",Color,Joe Cross,13.0,97.0,65.0,0.0,Joel Fuhrman,65.0,,Documentary,Joe Cross,"Fat, Sick & Nearly Dead ",6429,67,Amy Badberg,2.0,fat|food|health|juice|obese,http://www.imdb.com/title/tt1227378/?ref_=fn_tt_tt_1,25.0,English,Australia,,2500000.0,2010.0,2.0,7.6,,10000,2010,https://www.youtube.com/watch?v=x9SGWcZwk7c,579167,201135,1596,35
3562,89535,1508675,73532.0,BpAFPgNyxmc,"Havre, Le (2011)",Color,Aki Kaurismäki,205.0,93.0,592.0,36.0,Kati Outinen,232.0,611709.0,Comedy|Drama,Jean-Pierre Léaud,Le Havre ,15267,391,Jean-Pierre Darroussin,1.0,bar|container|illegal immigrant|neighbor|shoe shiner,http://www.imdb.com/title/tt1508675/?ref_=fn_tt_tt_1,41.0,French,Finland,Not Rated,3850000.0,2011.0,67.0,7.2,1.85,0,2011,https://www.youtube.com/watch?v=BpAFPgNyxmc,140961,201197,323,7
3564,89650,1233301,38543.0,2Ebfqkv2Yg8,Ironclad (2011),Color,Jonathan English,91.0,121.0,9.0,520.0,Mackenzie Crook,1000.0,,Action|Adventure|History|Romance,Jason Flemyng,Ironclad ,34338,3287,Derek Jacobi,2.0,castle|england|king|knight|templar,http://www.imdb.com/title/tt1233301/?ref_=fn_tt_tt_1,103.0,English,UK,R,25000000.0,2011.0,870.0,6.2,2.35,0,2011,https://www.youtube.com/watch?v=2Ebfqkv2Yg8,66195,2011520,45,5
3565,89745,848228,24428.0,hIR8Ar-Z4hw,"Avengers, The (2012)",Color,Joss Whedon,703.0,173.0,0.0,19000.0,Robert Downey Jr.,26000.0,623279547.0,Action|Adventure|Sci-Fi,Chris Hemsworth,The Avengers ,995415,87697,Scarlett Johansson,3.0,alien invasion|assassin|battle|iron man|soldier,http://www.imdb.com/title/tt0848228/?ref_=fn_tt_tt_1,1722.0,English,USA,PG-13,220000000.0,2012.0,21000.0,8.1,1.85,123000,2012,https://www.youtube.com/watch?v=hIR8Ar-Z4hw,6567162,201231,32960,1042
3566,89745,848228,24428.0,hIR8Ar-Z4hw,"Avengers, The (2012)",Color,Joss Whedon,703.0,173.0,0.0,19000.0,Robert Downey Jr.,26000.0,623279547.0,Action|Adventure|Sci-Fi,Chris Hemsworth,The Avengers ,995415,87697,Scarlett Johansson,3.0,alien invasion|assassin|battle|iron man|soldier,http://www.imdb.com/title/tt0848228/?ref_=fn_tt_tt_1,1722.0,English,USA,PG-13,220000000.0,2012.0,21000.0,8.1,1.85,123000,2012,https://www.youtube.com/watch?v=hIR8Ar-Z4hw,6567162,201231,32960,1042
3567,89753,1340800,49517.0,VW-F1H-Nonk,Tinker Tailor Soldier Spy (2011),Color,Tomas Alfredson,466.0,127.0,140.0,10000.0,Colin Firth,19000.0,24104113.0,Drama|Mystery|Thriller,Benedict Cumberbatch,Tinker Tailor Soldier Spy ,149066,46241,Gary Oldman,1.0,cold war|hungary|mole|spy|woman on top,http://www.imdb.com/title/tt1340800/?ref_=fn_tt_tt_1,517.0,English,France,R,20000000.0,2011.0,14000.0,7.1,2.35,24000,2011,https://www.youtube.com/watch?v=VW-F1H-Nonk,1650342,2011912,2620,82
3568,89759,1832382,60243.0,B2Sswx_vrWk,"Separation, A (Jodaeiye Nader az Simin) (2011)",Color,Asghar Farhadi,354.0,123.0,0.0,620.0,Leila Hatami,786.0,7098492.0,Drama|Mystery,Shahab Hosseini,A Separation ,151812,2501,Peyman Moaadi,2.0,alzheimer's disease|caregiver|divorce|iran|iranian,http://www.imdb.com/title/tt1832382/?ref_=fn_tt_tt_1,264.0,Persian,Iran,PG-13,500000.0,2011.0,712.0,8.4,1.85,48000,2011,https://www.youtube.com/watch?v=B2Sswx_vrWk,533399,2011522,854,48
3569,89761,1571222,48231.0,664eq7BXQcM,"Dangerous Method, A (2011)",Color,David Cronenberg,345.0,99.0,0.0,691.0,Viggo Mortensen,13000.0,5702083.0,Biography|Drama|Thriller,Michael Fassbender,A Dangerous Method ,80617,23755,Sarah Gadon,3.0,carl jung|patient|psychoanalysis|russian|sigmund freud,http://www.imdb.com/title/tt1571222/?ref_=fn_tt_tt_1,190.0,English,UK,R,15000000.0,2011.0,10000.0,6.5,1.85,36000,2011,https://www.youtube.com/watch?v=664eq7BXQcM,NaN,NaN,NaN,NaN
3570,89774,1291584,59440.0,I5kzcwcQA1Q,Warrior (2011),Color,Gavin O'Connor,317.0,140.0,149.0,581.0,Frank Grillo,27000.0,13651662.0,Drama|Sport,Tom Hardy,Warrior ,332276,29692,Kevin Dunn,1.0,alcoholic|mixed martial arts|return home|tournament|underdog,http://www.imdb.com/title/tt1291584/?ref_=fn_tt_tt_1,514.0,English,USA,PG-13,25000000.0,2011.0,798.0,8.2,2.35,77000,2011,https://www.youtube.com/watch?v=I5kzcwcQA1Q,5510508,201197,14308,492
3571,89804,1124035,10316.0,pV-50ay79mk,"Ides of March, The (2011)",Color,George Clooney,421.0,101.0,0.0,1000.0,Philip Seymour Hoffman,33000.0,40962534.0,Drama,Ryan Gosling,The Ides of March ,188652,57077,Jennifer Ehle,1.0,governor|intern|manager|ohio|politics,http://www.imdb.com/title/tt1124035/?ref_=fn_tt_tt_1,288.0,English,USA,R,12500000.0,2011.0,22000.0,7.1,2.35,22000,2011,https://www.youtube.com/watch?v=pV-50ay79mk,2340615,2011730,2478,153
3572,89837,1788391,74725.0,aqkqF--v1tg,Kill List (2011),Color,Ben Wheatley,255.0,95.0,214.0,246.0,Ben Crompton,513.0,26297.0,Crime|Horror|Thriller,MyAnna Buring,Kill List ,25750,1269,Neil Maskell,0.0,female full frontal nudity|hitman|knee breaking|male full frontal nudity|sniper,http://www.imdb.com/title/tt1788391/?ref_=fn_tt_tt_1,209.0,English,UK,Not Rated,500000.0,2011.0,257.0,6.3,2.35,0,2011,https://www.youtube.com/watch?v=aqkqF--v1tg,1756821,2011720,1504,169
3573,89840,1448755,49021.0,8F1wrDsUqYc,Killer Elite (2011),Color,Gary McKendry,189.0,116.0,5.0,748.0,Robert De Niro,26000.0,25093607.0,Action|Crime|Thriller,Jason Statham,Killer Elite ,105556,49608,Ben Mendelsohn,2.0,australia|death|mentor|revenge|secret society,http://www.imdb.com/title/tt1448755/?ref_=fn_tt_tt_1,157.0,English,UK,R,35000000.0,2011.0,22000.0,6.5,2.35,17000,2011,https://www.youtube.com/watch?v=8F1wrDsUqYc,3999419,2011622,4058,196
3574,89864,1306980,40807.0,FxhpahMKt4Q,50/50 (2011),Color,Jonathan Levine,327.0,100.0,129.0,3000.0,Anna Kendrick,23000.0,34963967.0,Comedy|Drama|Romance,Joseph Gordon-Levitt,50/50 ,270441,39807,Bryce Dallas Howard,2.0,best friend|cancer|survival rate|therapist|vomiting,http://www.imdb.com/title/tt1306980/?ref_=fn_tt_tt_1,378.0,English,USA,R,8000000.0,2011.0,10000.0,7.7,1.85,40000,2011,https://www.youtube.com/watch?v=FxhpahMKt4Q,NaN,NaN,NaN,NaN
3575,89904,1655442,74643.0,OK7pfLlsUQM,"Artist, The (2011)", Black and White,Michel Hazanavicius,576.0,100.0,405.0,628.0,Ed Lauter,996.0,44667095.0,Comedy|Drama|Romance,Bérénice Bejo,The Artist ,190030,4606,Beth Grant,0.0,1920s|jack russell terrier|modern silent movie|movie star|movie studio,http://www.imdb.com/title/tt1655442/?ref_=fn_tt_tt_1,583.0,English,France,PG-13,15000000.0,2011.0,897.0,8.0,1.33,30000,2011,https://www.youtube.com/watch?v=OK7pfLlsUQM,NaN,NaN,NaN,NaN
3576,89997,1684628,60421.0,aD7wieh-m-0,Circumstance (2011),Color,Maryam Keshavarz,76.0,107.0,32.0,127.0,Reza Sixo Safai,144.0,439958.0,Drama,Sarah Kazemy,Circumstance ,6277,509,Sina Amedson,1.0,closeted lesbian|iranian|islamophobia|propaganda|teenager,http://www.imdb.com/title/tt1684628/?ref_=fn_tt_tt_1,43.0,Persian,France,R,,2011.0,127.0,5.9,2.35,0,2011,https://www.youtube.com/watch?v=aD7wieh-m-0,106886,2011419,203,10
3577,90057,1675192,64720.0,I5U4TtYpKIc,Take Shelter (2011),Color,Jeff Nichols,359.0,121.0,337.0,41.0,Shea Whigham,982.0,1729969.0,Drama|Thriller,Katy Mixon,Take Shelter ,68211,1520,Robert Longstreet,0.0,ambiguous ending|firefly|mysterious event|schizophrenia|storm,http://www.imdb.com/title/tt1675192/?ref_=fn_tt_tt_1,219.0,English,USA,R,5000000.0,2011.0,463.0,7.4,2.35,14000,2011,https://www.youtube.com/watch?v=I5U4TtYpKIc,NaN,NaN,NaN,NaN
3578,90249,433035,39254.0,s9aIuPSvXX8,Real Steel (2011),Color,Shawn Levy,327.0,127.0,189.0,544.0,Torey Michael Adkins,20000.0,85463309.0,Action|Drama|Sci-Fi|Sport,Hugh Jackman,Real Steel ,254841,22254,Olga Fonda,1.0,arena|boxing|boxing movie|robot|robot battle,http://www.imdb.com/title/tt0433035/?ref_=fn_tt_tt_1,426.0,English,USA,PG-13,110000000.0,2011.0,929.0,7.1,2.35,36000,2011,https://www.youtube.com/watch?v=s9aIuPSvXX8,63264,2011103,46,4
3579,90355,1981703,70875.0,tW9w8nY73-M,"Harvest/La Cosecha, The (2011)",Color,U. Roberto Romano,3.0,80.0,6.0,,,,2245.0,Documentary,,The Harvest/La Cosecha ,57,0,,0.0,child labor|education|hispanic|labor|migration,http://www.imdb.com/title/tt1981703/?ref_=fn_tt_tt_1,2.0,English,USA,,560000.0,2011.0,,7.2,,88,2011,https://www.youtube.com/watch?v=tW9w8nY73-M,NaN,2013417,52,5
3580,90374,1441326,50837.0,0_k3wCsOgqk,Martha Marcy May Marlene (2011),Color,Sean Durkin,348.0,102.0,46.0,287.0,Julia Garner,321.0,2981638.0,Drama|Mystery|Thriller,Christopher Abbott,Martha Marcy May Marlene ,40425,1263,Brady Corbet,0.0,connecticut|cult|memory|new york|telephone call,http://www.imdb.com/title/tt1441326/?ref_=fn_tt_tt_1,186.0,English,USA,R,,2011.0,300.0,6.9,2.35,0,2011,https://www.youtube.com/watch?v=0_k3wCsOgqk,NaN,NaN,NaN,NaN
3581,90376,1242460,71859.0,ZLRgAe2jLaw,We Need to Talk About Kevin (2011),Color,Lynne Ramsay,389.0,112.0,159.0,77.0,Siobhan Fallon Hogan,3000.0,1738692.0,Drama|Thriller,Ezra Miller,We Need to Talk About Kevin ,95529,3547,Ashley Gerasimovich,0.0,archery|defiance|mental illness|psychopath|toilet training,http://www.imdb.com/title/tt1242460/?ref_=fn_tt_tt_1,301.0,English,UK,R,7000000.0,2011.0,294.0,7.5,2.35,38000,2011,https://www.youtube.com/watch?v=ZLRgAe2jLaw,2972827,2011812,6580,236
3582,90403,1509767,52451.0,bhXPhTekVCo,"Three Musketeers, The (2011)",Color,Paul W.S. Anderson,228.0,110.0,545.0,5000.0,Logan Lerman,14000.0,20315324.0,Action|Adventure|Romance,Milla Jovovich,The Three Musketeers ,88542,27694,Orlando Bloom,8.0,box office flop|cardinal richelieu|critically bashed|duel|musketeer,http://www.imdb.com/title/tt1509767/?ref_=fn_tt_tt_1,254.0,English,Germany,PG-13,75000000.0,2011.0,8000.0,5.8,2.35,19000,2011,https://www.youtube.com/watch?v=bhXPhTekVCo,579797,2011710,812,70
3583,90405,1637688,49530.0,xhYUaR5QiUs,In Time (2011),Color,Andrew Niccol,360.0,109.0,487.0,3000.0,Olivia Wilde,20000.0,37553932.0,Action|Sci-Fi|Thriller,Matt Bomer,In Time ,304318,34011,Justin Timberlake,2.0,currency|future|murder|on the run|time,http://www.imdb.com/title/tt1637688/?ref_=fn_tt_tt_1,463.0,English,USA,PG-13,40000000.0,2011.0,10000.0,6.7,2.35,52000,2011,https://www.youtube.com/watch?v=xhYUaR5QiUs,576225,2011816,1138,43
3584,90421,1233192,62728.0,-cpUIf2QH3c,Brighton Rock (2010),Color,Rowan Joffe,136.0,111.0,17.0,405.0,Sean Harris,845.0,,Crime|Drama|Thriller,Sam Riley,Brighton Rock ,5013,3117,Geoff Bell,2.0,brighton|catholic|gang|prayer|waitress,http://www.imdb.com/title/tt1233192/?ref_=fn_tt_tt_1,59.0,English,UK,R,12000000.0,2010.0,641.0,5.7,2.35,0,2010,https://www.youtube.com/watch?v=-cpUIf2QH3c,54996,2011726,207,13
3585,90428,466893,44754.0,7YAiS-3EhMI,Margaret (2011),Color,Kenneth Lonergan,116.0,186.0,50.0,338.0,Kieran Culkin,13000.0,46495.0,Drama,Matt Damon,Margaret ,12053,14638,John Gallagher Jr.,1.0,accident|bus|loss of virginity|new york city|virginity,http://www.imdb.com/title/tt0466893/?ref_=fn_tt_tt_1,119.0,English,USA,R,14000000.0,2011.0,1000.0,6.5,1.85,0,2011,https://www.youtube.com/watch?v=7YAiS-3EhMI,313826,201191,472,54
3586,90430,1692486,72113.0,ON3kwJPwcMU,Carnage (2011),Color,Roman Polanski,376.0,80.0,2000.0,132.0,Christoph Waltz,14000.0,,Comedy|Drama,Kate Winslet,Carnage ,96480,25143,Julie Adams,3.0,based on play|meeting|salesman|single set production|whiskey,http://www.imdb.com/title/tt1692486/?ref_=fn_tt_tt_1,181.0,English,France,R,25000000.0,2011.0,11000.0,7.2,2.35,21000,2011,https://www.youtube.com/watch?v=ON3kwJPwcMU,643800,2011819,680,108
3587,90439,1615147,50839.0,Y2DqFRsPrns,Margin Call (2011),Color,J.C. Chandor,290.0,107.0,78.0,969.0,Demi Moore,18000.0,5354039.0,Biography|Drama|Thriller,Kevin Spacey,Margin Call ,92599,22834,Ashley Williams,8.0,capital management|financial crisis|financial disaster|investment fraud|management,http://www.imdb.com/title/tt1615147/?ref_=fn_tt_tt_1,225.0,English,USA,R,3500000.0,2011.0,2000.0,7.1,1.85,21000,2011,https://www.youtube.com/watch?v=Y2DqFRsPrns,2018819,2011726,2361,112
3588,90469,1778304,72571.0,GuPCP7yzqc8,Paranormal Activity 3 (2011),Color,Henry Joost,251.0,94.0,24.0,434.0,Sprague Grayden,581.0,104007828.0,Horror,Johanna Braddy,Paranormal Activity 3 ,76828,2371,Christopher Nicholas Smith,0.0,animate object|imaginary friend|reference to macgyver|whispering|woman wearing only a man's shirt,http://www.imdb.com/title/tt1778304/?ref_=fn_tt_tt_1,314.0,English,USA,R,5000000.0,2011.0,438.0,5.8,1.85,24000,2011,https://www.youtube.com/watch?v=GuPCP7yzqc8,18432,2011101,12,3
3589,90474,1661420,71157.0,ZCCjGBkXc38,Polisse (2011),Color,Maïwenn,163.0,127.0,236.0,68.0,Maïwenn,580.0,171320.0,Crime|Drama,Riccardo Scamarcio,Polisse ,10796,1129,Karin Viard,1.0,abusive parent|child molester|child protection|photographer|police,http://www.imdb.com/title/tt1661420/?ref_=fn_tt_tt_1,33.0,French,France,Not Rated,,2011.0,236.0,7.3,1.85,0,2011,https://www.youtube.com/watch?v=ZCCjGBkXc38,311586,201199,331,18
3590,90522,1634122,58233.0,wCsSzZU-sQ4,Johnny English Reborn (2011),Color,Oliver Parker,152.0,101.0,32.0,104.0,Tim McInnerny,219.0,8129455.0,Action|Adventure|Comedy|Crime,Daniel Kaluuya,Johnny English Reborn ,89568,661,Togo Igawa,1.0,assassin|chinese|conspiracy|gadget|premier,http://www.imdb.com/title/tt1634122/?ref_=fn_tt_tt_1,142.0,English,USA,PG,45000000.0,2011.0,141.0,6.3,2.35,17000,2011,https://www.youtube.com/watch?v=wCsSzZU-sQ4,305567,2011729,485,27
